,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Average,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
229,0,0,1,1,47,1,1,1,1,0,1,1,1,2,1,85.3,4107.25,0,87.38829787234043,0,0,1,0,0
230,1,0,0,0,54,1,1,1,1,0,1,1,1,2,1,108.0,5760.65,0,106.6787037037037,1,0,1,0,0
231,1,0,0,0,50,1,0,1,1,0,1,0,1,0,1,93.5,4747.5,0,94.95,1,0,1,0,0
232,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,84.6,84.6,1,84.6,1,0,0,0,1
233,0,0,0,0,72,1,0,0,0,0,0,0,0,2,0,20.25,1566.9,0,21.762500000000003,0,1,1,0,0
234,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,25.15,702.0,0,24.20689655172414,0,1,0,1,0
235,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,54.4,114.1,1,57.05,0,0,0,0,1
236,0,0,0,0,10,0,0,0,0,0,1,0,0,2,1,29.6,299.05,0,29.905,0,0,0,0,1
237,1,0,1,0,18,1,1,0,0,0,0,0,0,0,1,73.15,1305.95,0,72.55277777777778,1,0,0,1,0
238,0,1,0,0,11,1,0,0,1,0,0,1,1,0,1,95.0,1120.3,1,101.84545454545454,1,0,0,1,0
239,1,0,0,0,16,1,0,0,0,0,0,0,0,2,0,19.75,284.35,0,17.771875,0,1,0,0,1
240,0,0,0,0,72,1,1,0,1,1,1,1,1,2,0,86.6,6350.5,0,88.20138888888889,0,0,0,0,0
241,1,0,0,0,72,1,1,0,1,1,1,1,1,2,0,109.2,7878.3,0,109.42083333333333,1,0,0,0,0
242,0,0,1,1,41,1,0,1,0,0,1,1,1,1,1,74.7,3187.65,0,77.74756097560976,0,0,1,0,0
243,0,1,1,0,65,1,0,1,1,1,0,0,1,0,0,94.4,6126.15,0,94.24846153846153,1,0,0,1,0
244,0,1,0,0,13,1,0,0,1,1,0,0,0,0,1,54.8,731.3,0,56.25384615384615,0,0,0,1,0
245,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,75.35,273.4,0,68.35,1,0,0,1,0
246,1,0,0,0,41,1,1,0,0,1,0,0,1,1,0,65.0,2531.8,0,61.75121951219513,0,0,0,0,1
247,1,1,0,0,15,1,0,0,1,0,0,0,0,0,1,74.4,1074.3,1,71.61999999999999,1,0,0,1,0
248,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.55,48.55,1,48.55,0,0,0,0,1
249,1,0,0,0,42,1,1,1,1,1,0,0,1,1,1,99.0,4298.45,0,102.34404761904761,1,0,0,1,0
250,0,0,1,0,51,1,0,1,1,1,0,1,0,1,1,93.5,4619.55,0,90.57941176470588,1,0,0,1,0
251,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,70.4,147.15,1,73.575,1,0,0,1,0
252,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,40.2,40.2,1,40.2,0,0,0,1,0
253,1,0,0,1,32,1,1,0,1,1,1,1,1,1,0,83.7,2633.3,0,82.290625,0,0,1,0,0
254,1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,19.85,193.05,0,19.305,0,1,0,0,1
255,0,0,1,1,67,0,0,0,1,1,1,1,1,2,1,59.55,4103.9,0,61.252238805970144,0,0,0,1,0
256,0,0,1,1,61,1,1,1,1,1,1,1,1,2,0,115.1,7008.15,0,114.88770491803278,1,0,1,0,0
257,1,0,0,0,50,1,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,115.822,1,0,1,0,0
258,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,44.6,80.55,1,40.275,0,0,1,0,0
259,0,1,1,0,29,0,0,1,0,1,0,0,1,0,1,45.0,1228.65,0,42.36724137931035,0,0,0,1,0
260,1,1,0,0,3,0,0,0,0,1,0,0,1,0,1,41.15,132.2,1,44.06666666666666,0,0,0,1,0
261,1,1,0,0,13,1,1,0,1,1,0,1,1,0,1,106.9,1364.3,1,104.94615384615385,1,0,0,1,0
262,1,1,1,0,57,1,1,0,1,0,0,0,1,0,1,89.85,4925.35,0,86.40964912280702,1,0,0,1,0
263,0,0,0,0,31,0,0,1,1,0,1,0,1,2,1,49.85,1520.1,0,49.03548387096774,0,0,0,0,0
264,0,0,1,0,45,1,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,111.82777777777778,1,0,0,0,1
265,0,0,1,1,61,1,1,1,1,1,1,1,1,2,0,88.1,5526.75,0,90.60245901639344,0,0,0,0,1
266,1,0,0,0,50,1,1,0,0,0,0,0,0,2,0,24.9,1195.25,0,23.905,0,1,0,0,0
267,0,1,0,0,19,1,0,1,1,0,1,1,1,0,1,105.0,2007.25,0,105.64473684210526,1,0,0,0,1
268,1,0,0,0,59,1,0,0,0,0,0,0,0,2,0,19.35,1099.6,1,18.63728813559322,0,1,0,0,1
269,0,0,1,0,71,1,1,0,0,0,0,0,0,2,1,24.25,1732.95,0,24.40774647887324,0,1,1,0,0
270,0,1,0,0,16,1,0,0,0,0,1,1,1,0,1,94.45,1511.2,1,94.45,1,0,0,1,0
271,1,0,1,0,57,1,0,1,1,0,1,0,0,2,1,59.75,3450.15,0,60.52894736842106,0,0,0,1,0
272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1,24.8,0,0,0,0,0
273,1,1,1,0,20,1,1,0,1,0,1,1,1,0,0,107.05,2172.05,0,108.6025,1,0,0,1,0
274,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.6,70.6,1,70.6,1,0,0,0,1
275,1,0,1,0,5,1,1,0,1,0,1,0,0,0,1,85.4,401.1,1,80.22,1,0,0,1,0
276,0,0,1,0,52,1,1,0,1,1,0,1,1,0,1,105.05,5624.85,1,108.17019230769232,1,0,0,1,0
277,1,1,1,0,21,1,0,1,1,0,0,0,1,0,1,64.95,1339.8,0,63.8,0,0,0,0,0
278,1,0,0,0,14,0,0,0,0,1,1,1,1,0,1,55.0,771.95,0,55.13928571428572,0,0,0,1,0
279,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,50.55,244.75,0,48.95,0,0,0,0,0
280,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,55.15,322.9,0,53.81666666666666,0,0,0,0,1
281,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,51.2,498.25,0,49.825,0,0,0,1,0
282,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,25.4,25.4,0,25.4,0,1,0,0,1
283,0,0,0,0,68,1,1,1,0,0,0,0,0,0,0,54.45,3687.75,0,54.231617647058826,0,0,0,0,1
284,1,0,1,1,18,1,0,0,0,1,0,1,1,0,0,95.15,1779.95,1,98.88611111111112,1,0,0,0,1
285,0,0,0,0,22,1,1,0,0,0,0,0,0,1,1,76.0,1783.6,0,81.07272727272726,1,0,1,0,0
286,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,44.35,927.15,0,46.3575,0,0,0,1,0
287,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,70.0,70.0,1,70.0,1,0,0,1,0
288,1,1,0,0,8,1,0,0,1,0,0,0,0,0,1,74.5,606.55,1,75.81875,1,0,0,1,0
289,1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,44.85,435.4,1,43.54,0,0,1,0,0
290,1,1,0,0,24,1,1,0,0,0,0,0,0,0,1,76.1,1712.7,1,71.3625,1,0,0,1,0
291,1,0,0,0,35,1,0,1,1,1,0,0,0,1,0,61.2,2021.2,0,57.74857142857143,0,0,0,0,1
292,1,0,1,1,23,1,0,0,1,1,1,0,0,1,0,86.8,1940.8,0,84.38260869565217,1,0,0,0,1
293,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,89.35,567.8,0,94.63333333333333,1,0,0,1,0
294,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,19.7,220.35,0,18.3625,0,1,0,0,1
295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.25,20.25,0,20.25,0,1,0,0,1
296,0,0,1,1,71,1,0,0,0,1,0,0,0,2,0,76.05,5436.45,0,76.56971830985916,1,0,0,1,0
297,1,1,1,0,35,1,1,0,0,1,0,1,1,0,1,100.8,3437.5,0,98.21428571428571,1,0,0,1,0
298,1,0,1,1,40,1,1,0,0,1,0,1,1,0,1,74.55,3015.75,0,75.39375,0,0,0,1,0
299,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,73.6,73.6,1,73.6,1,0,0,0,1
300,1,0,0,0,23,1,0,0,0,0,0,1,1,1,1,64.9,1509.8,0,65.64347826086956,0,0,0,0,0
301,0,1,0,0,4,1,1,0,0,0,0,1,1,0,1,95.45,396.1,1,99.025,1,0,0,1,0
302,1,0,0,0,4,1,0,0,0,1,1,0,1,0,1,90.4,356.65,0,89.1625,1,0,0,1,0
303,0,0,1,1,68,0,0,0,1,1,1,1,1,2,0,60.3,4109.0,0,60.4264705882353,0,0,1,0,0
304,1,0,0,1,38,1,1,0,1,0,0,0,0,0,1,81.85,3141.7,0,82.67631578947368,1,0,0,0,1
305,1,0,1,1,52,1,1,0,0,0,0,0,0,2,0,24.8,1229.1,0,23.63653846153846,0,1,0,0,1
306,1,1,1,0,32,1,1,0,0,0,0,0,0,0,1,74.9,2303.35,1,71.9796875,1,0,0,1,0
307,1,0,1,1,29,1,0,0,0,1,1,1,1,2,0,75.55,2054.4,0,70.84137931034483,0,0,0,0,1
308,1,1,1,1,38,1,1,0,1,0,0,1,1,0,0,101.15,3741.85,0,98.46973684210526,1,0,0,1,0
309,1,0,0,1,48,1,1,1,0,1,0,1,1,1,1,78.75,3682.45,0,76.71770833333333,0,0,1,0,0
310,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.25,19.25,0,19.25,0,1,0,0,0
311,0,0,0,0,22,1,0,1,0,0,1,0,1,0,1,89.05,1886.25,0,85.73863636363636,1,0,0,1,0
312,0,0,0,0,43,1,1,1,1,1,1,1,1,2,0,115.05,4895.1,0,113.83953488372094,1,0,1,0,0
313,0,1,1,0,5,1,0,0,0,0,0,0,0,0,1,69.35,341.6,0,68.32000000000001,1,0,0,1,0
314,1,0,0,0,5,1,0,0,0,0,0,1,0,0,1,80.6,415.55,1,83.11,1,0,0,1,0
315,1,0,1,1,51,1,1,1,1,0,1,1,1,1,0,110.05,5686.4,0,111.49803921568626,1,0,1,0,0
316,1,0,0,0,71,1,0,0,0,0,0,0,0,2,1,19.9,1355.1,0,19.085915492957746,0,1,1,0,0
317,0,0,1,1,38,1,0,1,1,0,1,1,1,1,0,80.3,3058.65,1,80.49078947368422,0,0,1,0,0
318,1,1,1,0,24,1,0,0,0,1,0,1,1,0,1,93.15,2231.05,1,92.96041666666667,1,0,0,1,0
319,1,0,1,0,35,1,1,0,0,0,1,1,0,0,1,91.5,3236.35,0,92.46714285714286,1,0,1,0,0
320,0,1,0,0,54,1,1,1,1,0,1,1,1,1,0,82.45,4350.1,1,80.55740740740741,0,0,0,0,0
321,0,0,1,1,72,0,0,0,1,1,1,1,1,2,1,60.0,4264.0,0,59.22222222222222,0,0,0,1,0
322,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.8,44.8,0,44.8,0,0,0,1,0
323,0,0,1,1,9,1,0,1,0,0,0,0,0,1,0,48.6,422.3,0,46.922222222222224,0,0,0,0,1
324,1,0,0,0,69,0,0,1,1,0,1,1,1,2,1,60.05,4176.7,0,60.53188405797101,0,0,0,0,0
325,0,0,1,0,52,1,1,0,1,0,1,1,1,0,1,102.7,5138.1,0,98.8096153846154,1,0,1,0,0
326,0,1,1,0,11,1,0,0,0,0,1,1,0,0,1,82.9,880.05,0,80.00454545454545,1,0,0,1,0
327,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,70.35,139.05,1,69.525,1,0,0,1,0
328,0,1,1,1,28,0,0,0,0,0,0,1,0,0,1,35.9,973.65,0,34.77321428571428,0,0,0,1,0
329,0,1,0,0,17,1,1,0,0,1,0,0,0,0,1,82.65,1470.05,0,86.4735294117647,1,0,1,0,0
330,0,0,1,1,35,1,0,0,0,0,0,0,0,2,1,19.85,739.35,0,21.124285714285715,0,1,0,0,1
331,0,0,0,0,8,1,0,0,0,0,0,0,0,1,1,19.2,161.95,0,20.24375,0,1,0,0,1
332,1,0,0,0,46,1,1,0,1,1,0,1,0,1,1,94.9,4422.95,0,96.15108695652174,1,0,1,0,0
333,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,73.85,511.25,1,73.03571428571429,1,0,0,1,0
334,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,80.6,155.8,1,77.9,1,0,0,0,1
335,1,0,1,1,68,1,1,0,1,1,1,0,1,1,1,75.8,5293.95,1,77.85220588235293,0,0,0,0,0
336,0,0,0,0,43,1,1,0,1,1,0,1,1,2,1,104.6,4759.85,1,110.69418604651163,1,0,0,1,0
337,0,0,0,0,68,1,1,1,1,1,1,1,1,2,1,88.15,6148.45,0,90.41838235294118,0,0,0,1,0
338,0,0,0,0,36,1,0,0,1,0,0,1,1,0,1,94.8,3565.65,0,99.04583333333333,1,0,1,0,0
339,1,0,1,0,63,1,1,0,1,1,0,1,1,0,1,103.4,6603.0,1,104.80952380952381,1,0,0,1,0
340,0,1,0,0,32,1,0,0,1,0,1,0,0,0,0,54.65,1830.1,0,57.190625,0,0,0,0,0
341,0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,85.75,6223.8,0,87.65915492957747,0,0,1,0,0
342,0,0,1,1,66,1,1,1,1,1,0,0,0,0,1,67.45,4508.65,0,68.31287878787879,0,0,0,0,0
343,1,0,0,0,63,1,0,0,0,0,0,0,0,1,0,20.5,1328.15,0,21.081746031746032,0,1,0,0,1
344,0,0,0,1,41,1,0,0,0,0,0,0,0,1,1,20.25,865.0,0,21.097560975609756,0,1,1,0,0
345,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,72.1,72.1,0,72.1,1,0,0,1,0
346,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,90.4,168.2,1,84.1,1,0,0,1,0
347,0,0,1,0,70,1,0,0,0,0,0,0,0,2,0,19.45,1303.5,0,18.62142857142857,0,1,0,0,0
348,0,0,0,0,23,0,0,0,0,0,0,1,1,0,1,44.95,996.85,0,43.34130434782609,0,0,0,1,0
349,0,1,1,0,64,1,0,1,1,1,0,0,1,1,0,97.0,6430.9,0,100.4828125,1,0,0,0,0
350,1,0,1,1,37,1,1,1,0,1,1,0,0,2,1,62.8,2278.75,0,61.58783783783784,0,0,1,0,0
351,1,0,0,1,17,1,0,0,0,0,0,0,0,1,0,44.6,681.4,0,40.08235294117647,0,0,0,0,1
352,0,1,0,0,7,1,0,0,0,0,0,1,1,0,1,89.15,574.35,0,82.05,1,0,0,1,0
353,1,0,1,1,4,1,1,0,1,1,0,0,0,0,1,84.8,371.9,1,92.975,1,0,0,0,0
354,0,1,0,0,21,0,0,1,0,0,0,1,0,0,1,41.9,840.1,1,40.00476190476191,0,0,0,1,0
355,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,80.25,846.0,1,84.6,1,0,0,0,0
356,0,1,0,0,16,1,1,1,0,0,0,0,0,0,1,54.1,889.0,0,55.5625,0,0,0,1,0
357,1,0,1,0,64,1,1,0,1,0,1,1,1,2,1,105.25,6823.4,0,106.615625,1,0,0,1,0
358,1,1,1,0,27,0,0,1,0,0,0,0,0,0,0,30.75,805.1,1,29.81851851851852,0,0,1,0,0
359,1,0,1,1,42,1,1,1,0,0,0,1,1,1,0,97.1,4016.75,0,95.63690476190476,1,0,0,1,0
360,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,20.2,83.75,0,16.75,0,1,0,0,1
361,0,0,0,0,41,1,0,0,1,0,1,1,1,2,1,98.8,3959.15,0,96.56463414634146,1,0,0,0,0
362,1,0,1,0,58,1,0,0,0,1,0,0,0,1,0,50.3,2878.55,0,49.630172413793105,0,0,1,0,0
363,0,0,0,0,47,1,0,0,0,0,0,0,0,2,1,20.55,945.7,0,20.121276595744682,0,1,0,0,1
364,1,0,0,0,18,1,0,0,0,0,1,0,0,0,1,75.9,1373.05,0,76.28055555555555,1,0,0,0,0
365,1,0,0,0,5,1,0,0,0,1,0,1,1,0,0,96.5,492.55,1,98.51,1,0,0,0,0
366,1,0,1,0,23,1,0,1,0,0,0,0,1,0,1,59.95,1406.0,0,61.130434782608695,0,0,0,0,0
367,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.15,19.15,0,19.15,0,1,0,0,1
368,1,0,1,0,71,1,1,0,0,1,0,1,1,1,1,98.65,6962.85,0,98.06830985915494,1,0,1,0,0
369,1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,112.6,8126.65,0,112.87013888888889,1,0,1,0,0
370,1,0,1,1,33,1,0,0,0,0,0,0,0,1,0,20.6,690.25,0,20.916666666666668,0,1,0,0,1
371,1,0,0,0,2,1,1,0,0,0,0,1,0,0,1,85.65,181.5,1,90.75,1,0,0,1,0
372,1,0,0,1,24,0,0,1,0,0,1,0,0,2,0,35.75,830.8,0,34.61666666666667,0,0,0,0,1
373,0,0,1,1,56,1,1,0,1,1,1,0,1,1,1,99.75,5608.4,0,100.14999999999999,1,0,1,0,0
374,1,0,0,0,37,1,0,0,1,0,0,1,1,0,1,96.1,3646.8,0,98.56216216216217,1,0,1,0,0
375,0,0,0,0,43,1,1,0,1,1,1,1,1,1,0,85.1,3662.25,0,85.1686046511628,0,0,1,0,0
376,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.35,25.35,0,25.35,0,0,0,0,1
377,0,0,1,0,25,1,1,0,0,1,1,1,1,0,1,104.95,2566.5,1,102.66,1,0,0,0,0
378,0,0,0,0,61,1,1,1,1,1,1,1,1,2,0,89.65,5308.7,0,87.02786885245901,0,0,0,1,0
379,1,0,0,0,17,1,1,0,0,1,1,0,0,1,0,86.75,1410.25,0,82.95588235294117,1,0,0,1,0
380,0,0,1,0,41,1,0,0,1,1,1,0,0,1,1,86.2,3339.05,0,81.44024390243902,1,0,0,0,0
381,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,50.65,50.65,1,50.65,0,0,0,0,1
382,1,1,1,1,72,0,0,1,1,1,1,1,1,2,1,64.8,4732.35,0,65.72708333333334,0,0,0,0,0
383,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,90.85,90.85,1,90.85,1,0,1,0,0
384,1,0,0,0,48,1,1,0,1,1,0,1,1,2,1,108.1,5067.45,0,105.57187499999999,1,0,0,0,0
385,1,1,1,0,11,1,0,0,0,0,0,0,0,0,0,19.95,214.75,1,19.522727272727273,0,1,0,0,1
386,0,1,1,0,55,1,1,0,1,1,0,0,0,0,1,85.45,4874.7,1,88.63090909090909,1,0,0,1,0
387,0,0,0,0,42,0,0,1,1,1,1,0,1,1,1,54.75,2348.45,0,55.915476190476184,0,0,0,1,0
388,1,0,0,0,44,1,1,0,0,1,0,0,1,0,1,90.4,4063.0,0,92.3409090909091,1,0,0,0,1
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,44.0,44.0,0,44.0,0,0,0,1,0
390,0,0,0,0,27,1,1,0,0,0,0,1,1,0,1,95.6,2595.25,0,96.12037037037037,1,0,0,0,0
391,1,1,1,0,27,1,1,0,1,1,1,1,1,0,1,84.8,2309.55,0,85.53888888888889,0,0,0,0,0
392,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,44.3,89.3,0,44.65,0,0,0,1,0
393,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,19.9,367.55,0,19.344736842105263,0,1,0,0,1
394,0,1,1,0,42,1,1,0,0,0,0,1,1,0,1,95.05,3944.5,0,93.91666666666667,1,0,0,1,0
395,0,0,0,0,66,1,1,1,1,1,1,1,1,2,1,90.05,5965.95,0,90.39318181818182,0,0,1,0,0
396,1,1,1,0,33,1,1,1,0,1,1,1,1,0,1,109.9,3694.7,0,111.96060606060605,1,0,0,0,0
397,0,0,0,0,34,1,0,0,1,0,0,0,0,0,1,73.95,2524.45,1,74.24852941176471,1,0,1,0,0
398,1,1,0,0,33,0,0,0,0,1,1,1,1,0,1,54.6,1803.7,0,54.657575757575756,0,0,0,1,0
399,0,0,1,1,23,1,0,0,0,0,0,0,0,1,0,20.05,415.1,0,18.047826086956523,0,1,0,0,1
400,0,0,0,0,32,1,0,0,0,0,0,0,0,1,0,19.75,624.15,0,19.5046875,0,1,0,0,0
401,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,20.05,237.7,0,21.60909090909091,0,1,1,0,0
402,1,0,1,1,69,1,1,0,0,1,0,1,1,0,1,99.45,7007.6,1,101.55942028985508,1,0,1,0,0
403,0,0,1,0,68,1,0,1,0,0,1,0,0,1,0,55.9,3848.8,0,56.6,0,0,0,0,0
404,1,0,0,0,20,1,0,0,0,0,0,0,0,2,1,19.7,419.4,0,20.97,0,1,0,0,1
405,1,0,0,0,72,1,0,0,0,0,0,0,0,2,1,19.8,1468.75,0,20.399305555555557,0,1,1,0,0
406,1,0,1,1,60,1,1,1,0,1,0,1,0,1,1,95.4,5812.0,0,96.86666666666666,1,0,0,0,0
407,1,1,1,1,32,1,0,0,1,0,0,1,1,0,1,93.95,2861.45,0,89.4203125,1,0,0,0,1
408,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.9,19.9,1,19.9,0,1,0,0,1
409,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.6,19.6,1,19.6,0,1,0,0,1
410,1,1,0,0,3,1,1,0,1,0,0,0,0,0,1,81.35,233.7,1,77.89999999999999,1,0,0,1,0
411,0,0,1,0,46,1,1,0,0,0,0,0,0,1,1,24.45,1066.15,0,23.17717391304348,0,1,0,0,0
412,0,0,1,0,29,1,1,0,0,0,0,0,0,0,1,74.95,2149.05,0,74.10517241379311,1,0,0,1,0
413,1,0,0,0,51,1,1,0,1,1,1,0,0,0,1,87.35,4473.0,0,87.70588235294117,1,0,0,1,0
414,0,1,1,0,48,1,0,0,0,0,0,0,0,0,1,70.65,3545.05,0,73.85520833333334,1,0,0,0,0
415,0,0,1,1,16,1,0,0,1,0,0,0,0,0,0,73.25,1195.75,0,74.734375,1,0,0,0,0
416,1,0,1,0,70,1,1,0,1,1,1,0,1,2,1,98.7,6858.9,0,97.9842857142857,1,0,0,0,0
417,0,0,1,1,40,1,1,0,0,0,0,0,0,2,1,24.8,1024.7,0,25.6175,0,1,0,0,1
418,0,0,1,1,22,1,0,0,1,0,0,0,1,0,0,83.3,1845.9,1,83.90454545454546,1,0,0,1,0
419,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,75.3,75.3,1,75.3,1,0,0,0,0
420,0,0,1,1,5,1,1,0,0,0,0,0,0,0,1,24.3,132.25,0,26.45,0,1,0,0,1
421,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,69.85,515.45,0,73.63571428571429,1,0,0,0,0
422,1,0,0,1,29,1,1,0,1,1,1,0,1,1,0,100.55,2830.45,0,97.60172413793103,1,0,1,0,0
423,1,0,1,1,44,1,1,0,0,0,0,0,0,1,0,25.7,1110.5,0,25.238636363636363,0,1,0,0,1
424,0,0,0,0,10,0,0,1,1,1,0,0,0,0,0,40.7,449.3,0,44.93,0,0,0,0,0
425,0,1,1,0,55,1,1,0,0,0,0,0,0,0,0,51.65,2838.55,0,51.61000000000001,0,0,0,0,0
426,1,1,1,0,52,1,1,0,1,1,0,1,1,1,1,105.1,5376.4,0,103.39230769230768,1,0,0,0,0
427,0,0,1,1,10,1,1,0,0,0,0,0,1,0,0,85.95,858.6,0,85.86,1,0,0,1,0
428,1,0,0,0,18,1,1,0,0,0,0,0,0,0,1,75.6,1395.05,0,77.50277777777778,1,0,0,0,0
429,0,0,1,0,68,1,1,1,0,0,1,0,0,1,0,58.25,3975.7,0,58.46617647058823,0,0,0,0,0
430,0,0,1,1,61,1,0,0,0,0,0,0,0,0,1,19.4,1182.55,1,19.38606557377049,0,1,0,0,1
431,0,0,1,1,72,0,0,1,1,1,1,1,1,2,1,65.2,4784.45,0,66.45069444444444,0,0,1,0,0
432,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,53.45,119.5,0,59.75,0,0,0,1,0
433,1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,45.4,518.9,1,43.24166666666667,0,0,0,0,0
434,1,0,1,0,41,1,0,0,0,0,0,0,0,2,1,19.75,899.45,0,21.93780487804878,0,1,0,1,0
435,0,0,0,0,26,0,0,0,0,1,1,1,0,0,1,44.45,1183.8,0,45.53076923076923,0,0,1,0,0
436,1,0,1,0,36,1,0,0,0,0,0,0,0,1,0,20.85,720.05,0,20.001388888888886,0,1,0,0,0
437,1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,114.05,8468.2,0,117.6138888888889,1,0,1,0,0
438,1,0,1,0,35,1,1,0,0,0,1,0,1,0,1,89.85,3161.2,0,90.32,1,0,0,0,0
439,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,55.05,55.05,0,55.05,0,0,0,0,1
440,0,0,1,1,16,1,1,1,0,1,1,1,1,0,1,112.95,1882.55,0,117.659375,1,0,0,1,0
441,0,1,0,0,49,1,1,1,0,0,0,1,1,0,0,101.55,5070.4,0,103.47755102040816,1,0,1,0,0
442,0,0,1,0,54,1,1,1,1,1,1,1,1,1,1,114.65,6049.5,0,112.02777777777777,1,0,0,0,1
443,0,0,0,1,18,1,1,1,0,0,0,0,1,0,0,64.8,1166.7,0,64.81666666666666,0,0,0,1,0
444,0,0,1,0,36,1,0,0,0,0,0,0,1,0,0,80.4,2937.65,0,81.60138888888889,1,0,0,1,0
445,0,0,0,0,60,1,1,0,1,1,0,1,1,0,1,105.9,6396.45,1,106.6075,1,0,0,1,0
446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.55,69.55,1,69.55,1,0,0,0,1
447,0,0,1,1,52,1,1,0,0,0,0,0,0,2,1,25.05,1270.25,0,24.427884615384617,0,1,0,0,0
448,1,0,1,1,8,1,0,0,0,1,0,1,1,0,1,94.75,759.55,0,94.94375,1,0,0,1,0
449,1,0,1,1,72,1,0,1,1,0,1,1,1,2,0,105.5,7611.55,0,105.71597222222222,1,0,0,0,0
450,0,0,0,0,64,1,1,0,0,0,0,0,0,1,0,24.7,1642.75,0,25.66796875,0,1,0,0,1
451,0,1,0,0,22,1,0,1,0,1,1,0,1,0,1,69.75,1545.4,0,70.24545454545455,0,0,0,0,1
452,1,0,1,0,60,0,0,0,1,1,1,1,1,0,1,60.2,3582.4,0,59.70666666666667,0,0,0,0,0
453,0,0,1,1,28,1,0,0,0,0,0,0,1,0,1,81.05,2227.1,1,79.53928571428571,1,0,0,1,0
454,0,0,1,0,61,1,1,0,0,0,0,0,0,2,0,24.4,1417.9,0,23.24426229508197,0,1,0,0,1
455,0,0,0,0,24,1,1,0,1,1,0,1,1,0,1,104.15,2494.65,0,103.94375000000001,1,0,0,1,0
456,1,0,1,1,28,1,0,0,1,1,1,1,0,1,0,92.9,2768.35,0,98.86964285714285,1,0,0,0,0
457,0,0,1,1,30,1,0,0,1,1,1,1,1,2,0,80.8,2369.3,0,78.97666666666667,0,0,0,0,0
458,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,20.0,38.0,0,19.0,0,1,0,0,1
459,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,75.1,75.1,0,75.1,1,0,0,1,0
460,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,19.65,100.9,0,16.816666666666666,0,1,0,0,1
